Year,Bundesland,Day-Month,Value,Date
2022,Schleswig-Holstein,09.05.,101.0,09.05.2022
2022,Hamburg,09.05.,61.0,09.05.2022
2022,Niedersachsen,09.05.,266.0,09.05.2022
2022,Bremen,09.05.,24.0,09.05.2022
2022,Nordrhein-Westfalen,09.05.,678.0,09.05.2022
2022,Hessen,09.05.,193.0,09.05.2022
2022,Rheinland-Pfalz,09.05.,118.0,09.05.2022
2022,Baden-Württemberg,09.05.,335.0,09.05.2022
2022,Bayern,09.05.,367.0,09.05.2022
2022,Saarland,09.05.,57.0,09.05.2022
2022,Berlin,09.05.,93.0,09.05.2022
2022,Brandenburg,09.05.,83.0,09.05.2022
2022,Mecklenburg-Vorpommern,09.05.,55.0,09.05.2022
2022,Sachsen,09.05.,168.0,09.05.2022
2022,Sachsen-Anhalt,09.05.,91.0,09.05.2022
2022,Thüringen,09.05.,71.0,09.05.2022
2021,Schleswig-Holstein,09.05.,115.0,09.05.2021
2021,Hamburg,09.05.,48.0,09.05.2021
2021,Niedersachsen,09.05.,285.0,09.05.2021
2021,Bremen,09.05.,26.0,09.05.2021
2021,Nordrhein-Westfalen,09.05.,662.0,09.05.2021
2021,Hessen,09.05.,174.0,09.05.2021
2021,Rheinland-Pfalz,09.05.,147.0,09.05.2021
2021,Baden-Württemberg,09.05.,328.0,09.05.2021
2021,Bayern,09.05.,413.0,09.05.2021
2021,Saarland,09.05.,35.0,09.05.2021
2021,Berlin,09.05.,83.0,09.05.2021
2021,Brandenburg,09.05.,91.0,09.05.2021
2021,Mecklenburg-Vorpommern,09.05.,55.0,09.05.2021
2021,Sachsen,09.05.,175.0,09.05.2021
2021,Sachsen-Anhalt,09.05.,92.0,09.05.2021
2021,Thüringen,09.05.,86.0,09.05.2021
2023,Schleswig-Holstein,10.05.,119.0,10.05.2023
2023,Hamburg,10.05.,56.0,10.05.2023
2023,Niedersachsen,10.05.,301.0,10.05.2023
2023,Bremen,10.05.,21.0,10.05.2023
2023,Nordrhein-Westfalen,10.05.,651.0,10.05.2023
2023,Hessen,10.05.,210.0,10.05.2023
2023,Rheinland-Pfalz,10.05.,159.0,10.05.2023
2023,Baden-Württemberg,10.05.,293.0,10.05.2023
2023,Bayern,10.05.,378.0,10.05.2023
2023,Saarland,10.05.,24.0,10.05.2023
2023,Berlin,10.05.,129.0,10.05.2023
2023,Brandenburg,10.05.,102.0,10.05.2023
2023,Mecklenburg-Vorpommern,10.05.,75.0,10.05.2023
2023,Sachsen,10.05.,143.0,10.05.2023
2023,Sachsen-Anhalt,10.05.,106.0,10.05.2023
2023,Thüringen,10.05.,76.0,10.05.2023
2022,Schleswig-Holstein,10.05.,115.0,10.05.2022
2022,Hamburg,10.05.,68.0,10.05.2022
2022,Niedersachsen,10.05.,318.0,10.05.2022
2022,Bremen,10.05.,21.0,10.05.2022
2022,Nordrhein-Westfalen,10.05.,638.0,10.05.2022
2022,Hessen,10.05.,188.0,10.05.2022
2022,Rheinland-Pfalz,10.05.,130.0,10.05.2022
2022,Baden-Württemberg,10.05.,344.0,10.05.2022
2022,Bayern,10.05.,389.0,10.05.2022
2022,Saarland,10.05.,36.0,10.05.2022
2022,Berlin,10.05.,107.0,10.05.2022
2022,Brandenburg,10.05.,85.0,10.05.2022
2022,Mecklenburg-Vorpommern,10.05.,68.0,10.05.2022
2022,Sachsen,10.05.,165.0,10.05.2022
2022,Sachsen-Anhalt,10.05.,108.0,10.05.2022
2022,Thüringen,10.05.,76.0,10.05.2022
2021,Schleswig-Holstein,10.05.,103.0,10.05.2021
2021,Hamburg,10.05.,55.0,10.05.2021
2021,Niedersachsen,10.05.,270.0,10.05.2021
2021,Bremen,10.05.,24.0,10.05.2021
2021,Nordrhein-Westfalen,10.05.,658.0,10.05.2021
2021,Hessen,10.05.,201.0,10.05.2021
2021,Rheinland-Pfalz,10.05.,129.0,10.05.2021
2021,Baden-Württemberg,10.05.,318.0,10.05.2021
2021,Bayern,10.05.,393.0,10.05.2021
2021,Saarland,10.05.,41.0,10.05.2021
2021,Berlin,10.05.,88.0,10.05.2021
2021,Brandenburg,10.05.,138.0,10.05.2021
2021,Mecklenburg-Vorpommern,10.05.,62.0,10.05.2021
2021,Sachsen,10.05.,195.0,10.05.2021
2021,Sachsen-Anhalt,10.05.,118.0,10.05.2021
2021,Thüringen,10.05.,118.0,10.05.2021
2023,Schleswig-Holstein,11.05.,106.0,11.05.2023
2023,Hamburg,11.05.,43.0,11.05.2023
2023,Niedersachsen,11.05.,298.0,11.05.2023
2023,Bremen,11.05.,20.0,11.05.2023
2023,Nordrhein-Westfalen,11.05.,587.0,11.05.2023
2023,Hessen,11.05.,195.0,11.05.2023
2023,Rheinland-Pfalz,11.05.,110.0,11.05.2023
2023,Baden-Württemberg,11.05.,303.0,11.05.2023
2023,Bayern,11.05.,345.0,11.05.2023
2023,Saarland,11.05.,50.0,11.05.2023
2023,Berlin,11.05.,115.0,11.05.2023
2023,Brandenburg,11.05.,85.0,11.05.2023
2023,Mecklenburg-Vorpommern,11.05.,67.0,11.05.2023
2023,Sachsen,11.05.,141.0,11.05.2023
2023,Sachsen-Anhalt,11.05.,107.0,11.05.2023
2023,Thüringen,11.05.,84.0,11.05.2023
2022,Schleswig-Holstein,11.05.,119.0,11.05.2022
2022,Hamburg,11.05.,54.0,11.05.2022
2022,Niedersachsen,11.05.,300.0,11.05.2022
2022,Bremen,11.05.,30.0,11.05.2022
2022,Nordrhein-Westfalen,11.05.,645.0,11.05.2022
2022,Hessen,11.05.,197.0,11.05.2022
2022,Rheinland-Pfalz,11.05.,162.0,11.05.2022
2022,Baden-Württemberg,11.05.,339.0,11.05.2022
2022,Bayern,11.05.,367.0,11.05.2022
2022,Saarland,11.05.,41.0,11.05.2022
2022,Berlin,11.05.,118.0,11.05.2022
2022,Brandenburg,11.05.,114.0,11.05.2022
2022,Mecklenburg-Vorpommern,11.05.,70.0,11.05.2022
2022,Sachsen,11.05.,180.0,11.05.2022
2022,Sachsen-Anhalt,11.05.,97.0,11.05.2022
2022,Thüringen,11.05.,86.0,11.05.2022
2021,Schleswig-Holstein,11.05.,80.0,11.05.2021
2021,Hamburg,11.05.,65.0,11.05.2021
2021,Niedersachsen,11.05.,287.0,11.05.2021
2021,Bremen,11.05.,17.0,11.05.2021
2021,Nordrhein-Westfalen,11.05.,686.0,11.05.2021
2021,Hessen,11.05.,190.0,11.05.2021
2021,Rheinland-Pfalz,11.05.,151.0,11.05.2021
2021,Baden-Württemberg,11.05.,344.0,11.05.2021
2021,Bayern,11.05.,405.0,11.05.2021
2021,Saarland,11.05.,36.0,11.05.2021
2021,Berlin,11.05.,116.0,11.05.2021
2021,Brandenburg,11.05.,105.0,11.05.2021
2021,Mecklenburg-Vorpommern,11.05.,46.0,11.05.2021
2021,Sachsen,11.05.,203.0,11.05.2021
2021,Sachsen-Anhalt,11.05.,103.0,11.05.2021
2021,Thüringen,11.05.,121.0,11.05.2021
2023,Schleswig-Holstein,12.05.,103.0,12.05.2023
2023,Hamburg,12.05.,57.0,12.05.2023
2023,Niedersachsen,12.05.,258.0,12.05.2023
2023,Bremen,12.05.,18.0,12.05.2023
2023,Nordrhein-Westfalen,12.05.,602.0,12.05.2023
2023,Hessen,12.05.,170.0,12.05.2023
2023,Rheinland-Pfalz,12.05.,138.0,12.05.2023
2023,Baden-Württemberg,12.05.,321.0,12.05.2023
2023,Bayern,12.05.,357.0,12.05.2023
2023,Saarland,12.05.,24.0,12.05.2023
2023,Berlin,12.05.,118.0,12.05.2023
2023,Brandenburg,12.05.,92.0,12.05.2023
2023,Mecklenburg-Vorpommern,12.05.,62.0,12.05.2023
2023,Sachsen,12.05.,166.0,12.05.2023
2023,Sachsen-Anhalt,12.05.,100.0,12.05.2023
2023,Thüringen,12.05.,92.0,12.05.2023
2022,Schleswig-Holstein,12.05.,91.0,12.05.2022
2022,Hamburg,12.05.,58.0,12.05.2022
2022,Niedersachsen,12.05.,267.0,12.05.2022
2022,Bremen,12.05.,36.0,12.05.2022
2022,Nordrhein-Westfalen,12.05.,616.0,12.05.2022
2022,Hessen,12.05.,186.0,12.05.2022
2022,Rheinland-Pfalz,12.05.,130.0,12.05.2022
2022,Baden-Württemberg,12.05.,351.0,12.05.2022
2022,Bayern,12.05.,377.0,12.05.2022
2022,Saarland,12.05.,35.0,12.05.2022
2022,Berlin,12.05.,111.0,12.05.2022
2022,Brandenburg,12.05.,76.0,12.05.2022
2022,Mecklenburg-Vorpommern,12.05.,59.0,12.05.2022
2022,Sachsen,12.05.,167.0,12.05.2022
2022,Sachsen-Anhalt,12.05.,103.0,12.05.2022
2022,Thüringen,12.05.,86.0,12.05.2022
2021,Schleswig-Holstein,12.05.,96.0,12.05.2021
2021,Hamburg,12.05.,48.0,12.05.2021
2021,Niedersachsen,12.05.,265.0,12.05.2021
2021,Bremen,12.05.,23.0,12.05.2021
2021,Nordrhein-Westfalen,12.05.,546.0,12.05.2021
2021,Hessen,12.05.,190.0,12.05.2021
2021,Rheinland-Pfalz,12.05.,117.0,12.05.2021
2021,Baden-Württemberg,12.05.,302.0,12.05.2021
2021,Bayern,12.05.,387.0,12.05.2021
2021,Saarland,12.05.,40.0,12.05.2021
2021,Berlin,12.05.,108.0,12.05.2021
2021,Brandenburg,12.05.,98.0,12.05.2021
2021,Mecklenburg-Vorpommern,12.05.,81.0,12.05.2021
2021,Sachsen,12.05.,148.0,12.05.2021
2021,Sachsen-Anhalt,12.05.,84.0,12.05.2021
2021,Thüringen,12.05.,75.0,12.05.2021
2023,Schleswig-Holstein,13.05.,94.0,13.05.2023
2023,Hamburg,13.05.,54.0,13.05.2023
2023,Niedersachsen,13.05.,267.0,13.05.2023
2023,Bremen,13.05.,26.0,13.05.2023
2023,Nordrhein-Westfalen,13.05.,508.0,13.05.2023
2023,Hessen,13.05.,182.0,13.05.2023
2023,Rheinland-Pfalz,13.05.,130.0,13.05.2023
2023,Baden-Württemberg,13.05.,303.0,13.05.2023
2023,Bayern,13.05.,362.0,13.05.2023
2023,Saarland,13.05.,33.0,13.05.2023
2023,Berlin,13.05.,86.0,13.05.2023
2023,Brandenburg,13.05.,96.0,13.05.2023
2023,Mecklenburg-Vorpommern,13.05.,83.0,13.05.2023
2023,Sachsen,13.05.,165.0,13.05.2023
2023,Sachsen-Anhalt,13.05.,97.0,13.05.2023
2023,Thüringen,13.05.,94.0,13.05.2023
2022,Schleswig-Holstein,13.05.,104.0,13.05.2022
2022,Hamburg,13.05.,56.0,13.05.2022
2022,Niedersachsen,13.05.,256.0,13.05.2022
2022,Bremen,13.05.,35.0,13.05.2022
2022,Nordrhein-Westfalen,13.05.,615.0,13.05.2022
2022,Hessen,13.05.,185.0,13.05.2022
2022,Rheinland-Pfalz,13.05.,137.0,13.05.2022
2022,Baden-Württemberg,13.05.,352.0,13.05.2022
2022,Bayern,13.05.,420.0,13.05.2022
2022,Saarland,13.05.,36.0,13.05.2022
2022,Berlin,13.05.,99.0,13.05.2022
2022,Brandenburg,13.05.,94.0,13.05.2022
2022,Mecklenburg-Vorpommern,13.05.,56.0,13.05.2022
2022,Sachsen,13.05.,164.0,13.05.2022
2022,Sachsen-Anhalt,13.05.,101.0,13.05.2022
2022,Thüringen,13.05.,94.0,13.05.2022
2021,Schleswig-Holstein,13.05.,98.0,13.05.2021
2021,Hamburg,13.05.,39.0,13.05.2021
2021,Niedersachsen,13.05.,251.0,13.05.2021
2021,Bremen,13.05.,10.0,13.05.2021
2021,Nordrhein-Westfalen,13.05.,566.0,13.05.2021
2021,Hessen,13.05.,174.0,13.05.2021
2021,Rheinland-Pfalz,13.05.,130.0,13.05.2021
2021,Baden-Württemberg,13.05.,297.0,13.05.2021
2021,Bayern,13.05.,353.0,13.05.2021
2021,Saarland,13.05.,28.0,13.05.2021
2021,Berlin,13.05.,97.0,13.05.2021
2021,Brandenburg,13.05.,72.0,13.05.2021
2021,Mecklenburg-Vorpommern,13.05.,58.0,13.05.2021
2021,Sachsen,13.05.,150.0,13.05.2021
2021,Sachsen-Anhalt,13.05.,87.0,13.05.2021
2021,Thüringen,13.05.,87.0,13.05.2021
2023,Schleswig-Holstein,14.05.,119.0,14.05.2023
2023,Hamburg,14.05.,57.0,14.05.2023
2023,Niedersachsen,14.05.,286.0,14.05.2023
2023,Bremen,14.05.,18.0,14.05.2023
2023,Nordrhein-Westfalen,14.05.,544.0,14.05.2023
2023,Hessen,14.05.,190.0,14.05.2023
2023,Rheinland-Pfalz,14.05.,127.0,14.05.2023
2023,Baden-Württemberg,14.05.,277.0,14.05.2023
2023,Bayern,14.05.,323.0,14.05.2023
2023,Saarland,14.05.,32.0,14.05.2023
2023,Berlin,14.05.,89.0,14.05.2023
2023,Brandenburg,14.05.,96.0,14.05.2023
2023,Mecklenburg-Vorpommern,14.05.,66.0,14.05.2023
2023,Sachsen,14.05.,140.0,14.05.2023
2023,Sachsen-Anhalt,14.05.,87.0,14.05.2023
2023,Thüringen,14.05.,65.0,14.05.2023
2022,Schleswig-Holstein,14.05.,103.0,14.05.2022
2022,Hamburg,14.05.,48.0,14.05.2022
2022,Niedersachsen,14.05.,281.0,14.05.2022
2022,Bremen,14.05.,16.0,14.05.2022
2022,Nordrhein-Westfalen,14.05.,606.0,14.05.2022
2022,Hessen,14.05.,159.0,14.05.2022
2022,Rheinland-Pfalz,14.05.,117.0,14.05.2022
2022,Baden-Württemberg,14.05.,315.0,14.05.2022
2022,Bayern,14.05.,364.0,14.05.2022
2022,Saarland,14.05.,49.0,14.05.2022
2022,Berlin,14.05.,97.0,14.05.2022
2022,Brandenburg,14.05.,99.0,14.05.2022
2022,Mecklenburg-Vorpommern,14.05.,68.0,14.05.2022
2022,Sachsen,14.05.,158.0,14.05.2022
2022,Sachsen-Anhalt,14.05.,106.0,14.05.2022
2022,Thüringen,14.05.,77.0,14.05.2022
2021,Schleswig-Holstein,14.05.,89.0,14.05.2021
2021,Hamburg,14.05.,50.0,14.05.2021
2021,Niedersachsen,14.05.,273.0,14.05.2021
2021,Bremen,14.05.,22.0,14.05.2021
2021,Nordrhein-Westfalen,14.05.,600.0,14.05.2021
2021,Hessen,14.05.,211.0,14.05.2021
2021,Rheinland-Pfalz,14.05.,134.0,14.05.2021
2021,Baden-Württemberg,14.05.,299.0,14.05.2021
2021,Bayern,14.05.,381.0,14.05.2021
2021,Saarland,14.05.,40.0,14.05.2021
2021,Berlin,14.05.,81.0,14.05.2021
2021,Brandenburg,14.05.,81.0,14.05.2021
2021,Mecklenburg-Vorpommern,14.05.,59.0,14.05.2021
2021,Sachsen,14.05.,155.0,14.05.2021
2021,Sachsen-Anhalt,14.05.,102.0,14.05.2021
2021,Thüringen,14.05.,97.0,14.05.2021
2023,Schleswig-Holstein,15.05.,113.0,15.05.2023
2023,Hamburg,15.05.,59.0,15.05.2023
2023,Niedersachsen,15.05.,303.0,15.05.2023
2023,Bremen,15.05.,27.0,15.05.2023
2023,Nordrhein-Westfalen,15.05.,585.0,15.05.2023
2023,Hessen,15.05.,205.0,15.05.2023
2023,Rheinland-Pfalz,15.05.,104.0,15.05.2023
2023,Baden-Württemberg,15.05.,311.0,15.05.2023
2023,Bayern,15.05.,356.0,15.05.2023
2023,Saarland,15.05.,39.0,15.05.2023
2023,Berlin,15.05.,105.0,15.05.2023
2023,Brandenburg,15.05.,89.0,15.05.2023
2023,Mecklenburg-Vorpommern,15.05.,69.0,15.05.2023
2023,Sachsen,15.05.,171.0,15.05.2023
2023,Sachsen-Anhalt,15.05.,101.0,15.05.2023
2023,Thüringen,15.05.,88.0,15.05.2023
2022,Schleswig-Holstein,15.05.,99.0,15.05.2022
2022,Hamburg,15.05.,55.0,15.05.2022
2022,Niedersachsen,15.05.,251.0,15.05.2022
2022,Bremen,15.05.,23.0,15.05.2022
2022,Nordrhein-Westfalen,15.05.,551.0,15.05.2022
2022,Hessen,15.05.,195.0,15.05.2022
2022,Rheinland-Pfalz,15.05.,131.0,15.05.2022
2022,Baden-Württemberg,15.05.,288.0,15.05.2022
2022,Bayern,15.05.,352.0,15.05.2022
2022,Saarland,15.05.,38.0,15.05.2022
2022,Berlin,15.05.,90.0,15.05.2022
2022,Brandenburg,15.05.,75.0,15.05.2022
2022,Mecklenburg-Vorpommern,15.05.,46.0,15.05.2022
2022,Sachsen,15.05.,133.0,15.05.2022
2022,Sachsen-Anhalt,15.05.,102.0,15.05.2022
2022,Thüringen,15.05.,84.0,15.05.2022
2021,Schleswig-Holstein,15.05.,99.0,15.05.2021
2021,Hamburg,15.05.,39.0,15.05.2021
2021,Niedersachsen,15.05.,216.0,15.05.2021
2021,Bremen,15.05.,20.0,15.05.2021
2021,Nordrhein-Westfalen,15.05.,572.0,15.05.2021
2021,Hessen,15.05.,177.0,15.05.2021
2021,Rheinland-Pfalz,15.05.,121.0,15.05.2021
2021,Baden-Württemberg,15.05.,298.0,15.05.2021
2021,Bayern,15.05.,363.0,15.05.2021
2021,Saarland,15.05.,37.0,15.05.2021
2021,Berlin,15.05.,102.0,15.05.2021
2021,Brandenburg,15.05.,94.0,15.05.2021
2021,Mecklenburg-Vorpommern,15.05.,54.0,15.05.2021
2021,Sachsen,15.05.,159.0,15.05.2021
2021,Sachsen-Anhalt,15.05.,99.0,15.05.2021
2021,Thüringen,15.05.,74.0,15.05.2021
2023,Schleswig-Holstein,16.05.,98.0,16.05.2023
2023,Hamburg,16.05.,45.0,16.05.2023
2023,Niedersachsen,16.05.,272.0,16.05.2023
2023,Bremen,16.05.,20.0,16.05.2023
2023,Nordrhein-Westfalen,16.05.,586.0,16.05.2023
2023,Hessen,16.05.,189.0,16.05.2023
2023,Rheinland-Pfalz,16.05.,130.0,16.05.2023
2023,Baden-Württemberg,16.05.,327.0,16.05.2023
2023,Bayern,16.05.,370.0,16.05.2023
2023,Saarland,16.05.,41.0,16.05.2023
2023,Berlin,16.05.,102.0,16.05.2023
2023,Brandenburg,16.05.,107.0,16.05.2023
2023,Mecklenburg-Vorpommern,16.05.,65.0,16.05.2023
2023,Sachsen,16.05.,168.0,16.05.2023
2023,Sachsen-Anhalt,16.05.,99.0,16.05.2023
2023,Thüringen,16.05.,75.0,16.05.2023
2022,Schleswig-Holstein,16.05.,109.0,16.05.2022
2022,Hamburg,16.05.,36.0,16.05.2022
2022,Niedersachsen,16.05.,272.0,16.05.2022
2022,Bremen,16.05.,24.0,16.05.2022
2022,Nordrhein-Westfalen,16.05.,581.0,16.05.2022
2022,Hessen,16.05.,209.0,16.05.2022
2022,Rheinland-Pfalz,16.05.,139.0,16.05.2022
2022,Baden-Württemberg,16.05.,307.0,16.05.2022
2022,Bayern,16.05.,373.0,16.05.2022
2022,Saarland,16.05.,40.0,16.05.2022
2022,Berlin,16.05.,87.0,16.05.2022
2022,Brandenburg,16.05.,100.0,16.05.2022
2022,Mecklenburg-Vorpommern,16.05.,62.0,16.05.2022
2022,Sachsen,16.05.,160.0,16.05.2022
2022,Sachsen-Anhalt,16.05.,94.0,16.05.2022
2022,Thüringen,16.05.,87.0,16.05.2022
2021,Schleswig-Holstein,16.05.,76.0,16.05.2021
2021,Hamburg,16.05.,35.0,16.05.2021
2021,Niedersachsen,16.05.,224.0,16.05.2021
2021,Bremen,16.05.,21.0,16.05.2021
2021,Nordrhein-Westfalen,16.05.,501.0,16.05.2021
2021,Hessen,16.05.,169.0,16.05.2021
2021,Rheinland-Pfalz,16.05.,109.0,16.05.2021
2021,Baden-Württemberg,16.05.,336.0,16.05.2021
2021,Bayern,16.05.,376.0,16.05.2021
2021,Saarland,16.05.,28.0,16.05.2021
2021,Berlin,16.05.,73.0,16.05.2021
2021,Brandenburg,16.05.,74.0,16.05.2021
2021,Mecklenburg-Vorpommern,16.05.,65.0,16.05.2021
2021,Sachsen,16.05.,163.0,16.05.2021
2021,Sachsen-Anhalt,16.05.,80.0,16.05.2021
2021,Thüringen,16.05.,80.0,16.05.2021
2023,Schleswig-Holstein,17.05.,107.0,17.05.2023
2023,Hamburg,17.05.,57.0,17.05.2023
2023,Niedersachsen,17.05.,267.0,17.05.2023
2023,Bremen,17.05.,18.0,17.05.2023
2023,Nordrhein-Westfalen,17.05.,528.0,17.05.2023
2023,Hessen,17.05.,175.0,17.05.2023
2023,Rheinland-Pfalz,17.05.,140.0,17.05.2023
2023,Baden-Württemberg,17.05.,277.0,17.05.2023
2023,Bayern,17.05.,357.0,17.05.2023
2023,Saarland,17.05.,32.0,17.05.2023
2023,Berlin,17.05.,83.0,17.05.2023
2023,Brandenburg,17.05.,99.0,17.05.2023
2023,Mecklenburg-Vorpommern,17.05.,62.0,17.05.2023
2023,Sachsen,17.05.,148.0,17.05.2023
2023,Sachsen-Anhalt,17.05.,101.0,17.05.2023
2023,Thüringen,17.05.,67.0,17.05.2023
2022,Schleswig-Holstein,17.05.,98.0,17.05.2022
2022,Hamburg,17.05.,52.0,17.05.2022
2022,Niedersachsen,17.05.,306.0,17.05.2022
2022,Bremen,17.05.,22.0,17.05.2022
2022,Nordrhein-Westfalen,17.05.,550.0,17.05.2022
2022,Hessen,17.05.,188.0,17.05.2022
2022,Rheinland-Pfalz,17.05.,152.0,17.05.2022
2022,Baden-Württemberg,17.05.,330.0,17.05.2022
2022,Bayern,17.05.,386.0,17.05.2022
2022,Saarland,17.05.,47.0,17.05.2022
2022,Berlin,17.05.,109.0,17.05.2022
2022,Brandenburg,17.05.,88.0,17.05.2022
2022,Mecklenburg-Vorpommern,17.05.,68.0,17.05.2022
2022,Sachsen,17.05.,156.0,17.05.2022
2022,Sachsen-Anhalt,17.05.,99.0,17.05.2022
2022,Thüringen,17.05.,86.0,17.05.2022
2021,Schleswig-Holstein,17.05.,102.0,17.05.2021
2021,Hamburg,17.05.,45.0,17.05.2021
2021,Niedersachsen,17.05.,290.0,17.05.2021
2021,Bremen,17.05.,24.0,17.05.2021
2021,Nordrhein-Westfalen,17.05.,570.0,17.05.2021
2021,Hessen,17.05.,168.0,17.05.2021
2021,Rheinland-Pfalz,17.05.,137.0,17.05.2021
2021,Baden-Württemberg,17.05.,270.0,17.05.2021
2021,Bayern,17.05.,359.0,17.05.2021
2021,Saarland,17.05.,39.0,17.05.2021
2021,Berlin,17.05.,109.0,17.05.2021
2021,Brandenburg,17.05.,91.0,17.05.2021
2021,Mecklenburg-Vorpommern,17.05.,51.0,17.05.2021
2021,Sachsen,17.05.,167.0,17.05.2021
2021,Sachsen-Anhalt,17.05.,94.0,17.05.2021
2021,Thüringen,17.05.,88.0,17.05.2021
2023,Schleswig-Holstein,18.05.,88.0,18.05.2023
2023,Hamburg,18.05.,51.0,18.05.2023
2023,Niedersachsen,18.05.,271.0,18.05.2023
2023,Bremen,18.05.,24.0,18.05.2023
2023,Nordrhein-Westfalen,18.05.,562.0,18.05.2023
2023,Hessen,18.05.,179.0,18.05.2023
2023,Rheinland-Pfalz,18.05.,135.0,18.05.2023
2023,Baden-Württemberg,18.05.,275.0,18.05.2023
2023,Bayern,18.05.,366.0,18.05.2023
2023,Saarland,18.05.,38.0,18.05.2023
2023,Berlin,18.05.,83.0,18.05.2023
2023,Brandenburg,18.05.,99.0,18.05.2023
2023,Mecklenburg-Vorpommern,18.05.,58.0,18.05.2023
2023,Sachsen,18.05.,136.0,18.05.2023
2023,Sachsen-Anhalt,18.05.,90.0,18.05.2023
2023,Thüringen,18.05.,74.0,18.05.2023
2022,Schleswig-Holstein,18.05.,98.0,18.05.2022
2022,Hamburg,18.05.,52.0,18.05.2022
2022,Niedersachsen,18.05.,291.0,18.05.2022
2022,Bremen,18.05.,24.0,18.05.2022
2022,Nordrhein-Westfalen,18.05.,586.0,18.05.2022
2022,Hessen,18.05.,188.0,18.05.2022
2022,Rheinland-Pfalz,18.05.,159.0,18.05.2022
2022,Baden-Württemberg,18.05.,307.0,18.05.2022
2022,Bayern,18.05.,391.0,18.05.2022
2022,Saarland,18.05.,44.0,18.05.2022
2022,Berlin,18.05.,105.0,18.05.2022
2022,Brandenburg,18.05.,88.0,18.05.2022
2022,Mecklenburg-Vorpommern,18.05.,59.0,18.05.2022
2022,Sachsen,18.05.,145.0,18.05.2022
2022,Sachsen-Anhalt,18.05.,88.0,18.05.2022
2022,Thüringen,18.05.,86.0,18.05.2022
2021,Schleswig-Holstein,18.05.,90.0,18.05.2021
2021,Hamburg,18.05.,46.0,18.05.2021
2021,Niedersachsen,18.05.,261.0,18.05.2021
2021,Bremen,18.05.,24.0,18.05.2021
2021,Nordrhein-Westfalen,18.05.,553.0,18.05.2021
2021,Hessen,18.05.,161.0,18.05.2021
2021,Rheinland-Pfalz,18.05.,109.0,18.05.2021
2021,Baden-Württemberg,18.05.,315.0,18.05.2021
2021,Bayern,18.05.,342.0,18.05.2021
2021,Saarland,18.05.,34.0,18.05.2021
2021,Berlin,18.05.,89.0,18.05.2021
2021,Brandenburg,18.05.,99.0,18.05.2021
2021,Mecklenburg-Vorpommern,18.05.,60.0,18.05.2021
2021,Sachsen,18.05.,156.0,18.05.2021
2021,Sachsen-Anhalt,18.05.,95.0,18.05.2021
2021,Thüringen,18.05.,71.0,18.05.2021
2023,Schleswig-Holstein,19.05.,125.0,19.05.2023
2023,Hamburg,19.05.,48.0,19.05.2023
2023,Niedersachsen,19.05.,273.0,19.05.2023
2023,Bremen,19.05.,26.0,19.05.2023
2023,Nordrhein-Westfalen,19.05.,567.0,19.05.2023
2023,Hessen,19.05.,166.0,19.05.2023
2023,Rheinland-Pfalz,19.05.,138.0,19.05.2023
2023,Baden-Württemberg,19.05.,317.0,19.05.2023
2023,Bayern,19.05.,383.0,19.05.2023
2023,Saarland,19.05.,38.0,19.05.2023
2023,Berlin,19.05.,81.0,19.05.2023
2023,Brandenburg,19.05.,92.0,19.05.2023
2023,Mecklenburg-Vorpommern,19.05.,69.0,19.05.2023
2023,Sachsen,19.05.,151.0,19.05.2023
2023,Sachsen-Anhalt,19.05.,83.0,19.05.2023
2023,Thüringen,19.05.,78.0,19.05.2023
2022,Schleswig-Holstein,19.05.,100.0,19.05.2022
2022,Hamburg,19.05.,49.0,19.05.2022
2022,Niedersachsen,19.05.,304.0,19.05.2022
2022,Bremen,19.05.,27.0,19.05.2022
2022,Nordrhein-Westfalen,19.05.,645.0,19.05.2022
2022,Hessen,19.05.,220.0,19.05.2022
2022,Rheinland-Pfalz,19.05.,152.0,19.05.2022
2022,Baden-Württemberg,19.05.,334.0,19.05.2022
2022,Bayern,19.05.,362.0,19.05.2022
2022,Saarland,19.05.,41.0,19.05.2022
2022,Berlin,19.05.,110.0,19.05.2022
2022,Brandenburg,19.05.,92.0,19.05.2022
2022,Mecklenburg-Vorpommern,19.05.,65.0,19.05.2022
2022,Sachsen,19.05.,152.0,19.05.2022
2022,Sachsen-Anhalt,19.05.,95.0,19.05.2022
2022,Thüringen,19.05.,89.0,19.05.2022
2021,Schleswig-Holstein,19.05.,88.0,19.05.2021
2021,Hamburg,19.05.,49.0,19.05.2021
2021,Niedersachsen,19.05.,259.0,19.05.2021
2021,Bremen,19.05.,15.0,19.05.2021
2021,Nordrhein-Westfalen,19.05.,531.0,19.05.2021
2021,Hessen,19.05.,187.0,19.05.2021
2021,Rheinland-Pfalz,19.05.,129.0,19.05.2021
2021,Baden-Württemberg,19.05.,317.0,19.05.2021
2021,Bayern,19.05.,382.0,19.05.2021
2021,Saarland,19.05.,36.0,19.05.2021
2021,Berlin,19.05.,83.0,19.05.2021
2021,Brandenburg,19.05.,91.0,19.05.2021
2021,Mecklenburg-Vorpommern,19.05.,65.0,19.05.2021
2021,Sachsen,19.05.,142.0,19.05.2021
2021,Sachsen-Anhalt,19.05.,88.0,19.05.2021
2021,Thüringen,19.05.,86.0,19.05.2021
2023,Schleswig-Holstein,20.05.,94.0,20.05.2023
2023,Hamburg,20.05.,56.0,20.05.2023
