metric,tau,gamma,seed,n_clusters,silhouette,ics_score,stability,hierarchical_score,genus,material,external_ARI_broad,external_NMI_broad,external_ARI_fine,external_NMI_fine,external_ARI_who,external_NMI_who
phi,0.2,1.0,101,10,0.2154177067693654,4.857329754292107,0.9833793298705833,0.3535560781159127,Pseudomonas,Blood Culture,0.020908088095449417,0.38640005942984795,0.04000096562379297,0.49661065122187326,0.009571549394558244,0.12997266599403012
phi,0.2,1.0,102,10,0.2154177067693654,4.857329754292107,0.9833793298705833,0.3535560781159127,Pseudomonas,Blood Culture,0.020908088095449417,0.38640005942984795,0.04000096562379297,0.49661065122187326,0.009571549394558244,0.12997266599403012
phi,0.2,1.0,103,10,0.2154177067693654,4.857329754292107,0.9833793298705833,0.3535560781159127,Pseudomonas,Blood Culture,0.020908088095449417,0.38640005942984795,0.04000096562379297,0.49661065122187326,0.009571549394558244,0.12997266599403012
phi,0.2,1.0,104,10,0.2154177067693654,4.857329754292107,0.9833793298705833,0.3535560781159127,Pseudomonas,Blood Culture,0.020908088095449417,0.38640005942984795,0.04000096562379297,0.49661065122187326,0.009571549394558244,0.12997266599403012
phi,0.2,1.0,105,10,0.2154177067693654,4.857329754292107,0.9833793298705833,0.3535560781159127,Pseudomonas,Blood Culture,0.020908088095449417,0.38640005942984795,0.04000096562379297,0.49661065122187326,0.009571549394558244,0.12997266599403012
phi,0.2,1.0,106,10,0.2154177067693654,4.857329754292107,0.9833793298705833,0.3535560781159128,Pseudomonas,Blood Culture,0.020908088095449417,0.38640005942984795,0.04000096562379297,0.4966106512218733,0.009571549394558244,0.12997266599403012
phi,0.2,1.0,107,10,0.20322253593712974,4.7050085460897115,0.9833793298705833,0.3603781123758338,Pseudomonas,Blood Culture,0.03328300696306645,0.39730125499644625,0.05089373809687708,0.5028924642782333,0.009952704092124204,0.13343583388535538
phi,0.2,1.0,108,10,0.2154177067693654,4.857329754292107,0.9833793298705833,0.3535560781159128,Pseudomonas,Blood Culture,0.020908088095449417,0.38640005942984795,0.04000096562379297,0.4966106512218733,0.009571549394558244,0.12997266599403012
phi,0.2,1.0,109,10,0.2154177067693654,4.857329754292107,0.9833793298705833,0.3535560781159127,Pseudomonas,Blood Culture,0.020908088095449417,0.38640005942984795,0.04000096562379297,0.49661065122187326,0.009571549394558244,0.12997266599403012
phi,0.30000000000000004,0.5,100,17,0.24242202689089928,6.274173712197038,0.9583908045388295,0.42049781636354466,Pseudomonas,Blood Culture,0.03762900772008175,0.45363105583227437,0.012144171199000499,0.5894258146651933,-0.00724767076667752,0.16212724582595
phi,0.30000000000000004,0.5,101,17,0.2555997906149649,6.206599915222292,0.9583908045388295,0.4225083714573403,Pseudomonas,Blood Culture,0.054084412889191476,0.4561277066886444,0.024353604245707143,0.5953079623311185,-0.00945591781109131,0.1584895817276654
phi,0.30000000000000004,0.5,102,17,0.2555997906149649,6.206599915222292,0.9583908045388295,0.4225083714573403,Pseudomonas,Blood Culture,0.054084412889191476,0.4561277066886444,0.024353604245707143,0.5953079623311185,-0.00945591781109131,0.15848958172766542
phi,0.30000000000000004,0.5,103,17,0.2555997906149649,6.206599915222292,0.9583908045388295,0.4225083714573403,Pseudomonas,Blood Culture,0.054084412889191476,0.45612770668864433,0.024353604245707143,0.5953079623311185,-0.00945591781109131,0.1584895817276654
phi,0.30000000000000004,0.5,104,17,0.2555997906149649,6.206599915222292,0.9583908045388295,0.4225083714573403,Pseudomonas,Blood Culture,0.054084412889191476,0.4561277066886444,0.024353604245707143,0.5953079623311185,-0.00945591781109131,0.1584895817276654
phi,0.30000000000000004,0.5,105,16,0.23486590040777774,5.861166410073673,0.9583908045388295,0.39378110189438736,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493164,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.1318538519115121
phi,0.30000000000000004,0.5,106,17,0.2555997906149649,6.206599915222292,0.9583908045388295,0.42250837145734027,Pseudomonas,Blood Culture,0.054084412889191476,0.4561277066886444,0.024353604245707143,0.5953079623311185,-0.00945591781109131,0.15848958172766536
phi,0.30000000000000004,0.5,107,17,0.2555997906149649,6.206599915222292,0.9583908045388295,0.4225083714573403,Pseudomonas,Blood Culture,0.054084412889191476,0.4561277066886444,0.024353604245707143,0.5953079623311185,-0.00945591781109131,0.15848958172766542
phi,0.30000000000000004,0.5,108,16,0.23486590040777774,5.861166410073673,0.9583908045388295,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493163,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151205
phi,0.30000000000000004,0.5,109,17,0.2555997906149649,6.206599915222292,0.9583908045388295,0.4225083714573403,Pseudomonas,Blood Culture,0.054084412889191476,0.4561277066886444,0.024353604245707143,0.5953079623311185,-0.00945591781109131,0.15848958172766542
phi,0.30000000000000004,0.75,100,16,0.23486590040777774,5.861166410073673,0.9589486975634849,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.41965125114931634,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151205
phi,0.30000000000000004,0.75,101,16,0.23486590040777774,5.861166410073673,0.9589486975634849,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.41965125114931634,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151205
phi,0.30000000000000004,0.75,102,15,0.2001271432601906,5.295097361345987,0.9589486975634849,0.38909231963778973,Pseudomonas,Blood Culture,0.010641537128268388,0.4100457954004237,0.04771165278115401,0.5673044904716484,-0.011013512812801394,0.13052261609667745
phi,0.30000000000000004,0.75,103,16,0.23486590040777774,5.861166410073673,0.9589486975634849,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493163,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151208
phi,0.30000000000000004,0.75,104,15,0.2001271432601906,5.295097361345987,0.9589486975634849,0.38909231963778973,Pseudomonas,Blood Culture,0.010641537128268388,0.4100457954004237,0.04771165278115401,0.5673044904716484,-0.011013512812801394,0.13052261609667745
phi,0.30000000000000004,0.75,105,16,0.23486590040777774,5.861166410073673,0.9589486975634849,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493163,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151208
phi,0.30000000000000004,0.75,106,16,0.23486590040777774,5.861166410073673,0.9589486975634849,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.41965125114931634,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151205
phi,0.30000000000000004,0.75,107,15,0.2001271432601906,5.295097361345987,0.9589486975634849,0.38909231963778973,Pseudomonas,Blood Culture,0.010641537128268388,0.4100457954004237,0.04771165278115401,0.5673044904716484,-0.011013512812801394,0.13052261609667745
phi,0.30000000000000004,0.75,108,16,0.23486590040777774,5.861166410073673,0.9589486975634849,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493163,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151205
phi,0.30000000000000004,0.75,109,16,0.23486590040777774,5.861166410073673,0.9589486975634849,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493163,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151208
phi,0.30000000000000004,1.0,100,16,0.23486590040777774,5.861166410073673,0.9824065846700651,0.39378110189438736,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493164,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.1318538519115121
phi,0.30000000000000004,1.0,101,16,0.23486590040777774,5.861166410073673,0.9824065846700651,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.41965125114931634,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151205
phi,0.30000000000000004,1.0,102,15,0.2001271432601906,5.295097361345987,0.9824065846700651,0.38909231963778973,Pseudomonas,Blood Culture,0.010641537128268388,0.4100457954004237,0.04771165278115401,0.5673044904716484,-0.011013512812801394,0.13052261609667745
phi,0.30000000000000004,1.0,103,16,0.23486590040777774,5.861166410073673,0.9824065846700651,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493163,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151208
phi,0.30000000000000004,1.0,104,16,0.23486590040777774,5.861166410073673,0.9824065846700651,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.41965125114931634,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151205
phi,0.30000000000000004,1.0,105,16,0.23486590040777774,5.861166410073673,0.9824065846700651,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493163,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151208
phi,0.30000000000000004,1.0,106,16,0.23486590040777774,5.861166410073673,0.9824065846700651,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.41965125114931634,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151205
phi,0.30000000000000004,1.0,107,16,0.23486590040777774,5.861166410073673,0.9824065846700651,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493163,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151208
phi,0.30000000000000004,1.0,108,16,0.23486590040777774,5.861166410073673,0.9824065846700651,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.4196512511493163,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151205
phi,0.30000000000000004,1.0,109,16,0.23486590040777774,5.861166410073673,0.9824065846700651,0.3937811018943873,Pseudomonas,Blood Culture,0.024796870297923563,0.41965125114931634,0.018891215041870753,0.570823927440347,-0.015542528112156551,0.13185385191151205
phi,0.4,0.5,100,24,0.23364197176180518,7.571534479134155,0.9908075025411135,0.468174620082796,Pseudomonas,Blood Culture,0.03287994928246211,0.49300983472969623,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.5,101,24,0.23364197176180518,7.571534479134155,0.9908075025411135,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.5,102,24,0.23364197176180518,7.571534479134155,0.9908075025411135,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.5,103,24,0.23364197176180518,7.571534479134155,0.9908075025411135,0.468174620082796,Pseudomonas,Blood Culture,0.03287994928246211,0.49300983472969623,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.5,104,24,0.23364197176180518,7.571534479134155,0.9908075025411135,0.468174620082796,Pseudomonas,Blood Culture,0.03287994928246211,0.49300983472969623,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.5,105,24,0.23364197176180518,7.571534479134155,0.9908075025411135,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.20066590554826289
phi,0.4,0.5,106,26,0.22094368195427383,7.725345475699447,0.9908075025411135,0.4878867343984467,Pseudomonas,Blood Culture,0.04000226625273657,0.5118296637263019,0.015083367407205488,0.6708564659882876,-0.010912951167728238,0.21998416295080359
phi,0.4,0.5,107,24,0.23364197176180518,7.571534479134155,0.9908075025411135,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.5,108,24,0.23364197176180518,7.571534479134155,0.9908075025411135,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.5,109,24,0.23364197176180518,7.571534479134155,0.9908075025411135,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.75,100,24,0.23364197176180518,7.571534479134155,1.0,0.468174620082796,Pseudomonas,Blood Culture,0.03287994928246211,0.49300983472969623,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.75,101,24,0.23364197176180518,7.571534479134155,1.0,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.75,102,24,0.23364197176180518,7.571534479134155,1.0,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.75,103,24,0.23364197176180518,7.571534479134155,1.0,0.468174620082796,Pseudomonas,Blood Culture,0.03287994928246211,0.49300983472969623,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.75,104,24,0.23364197176180518,7.571534479134155,1.0,0.468174620082796,Pseudomonas,Blood Culture,0.03287994928246211,0.49300983472969623,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.75,105,24,0.23364197176180518,7.571534479134155,1.0,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.20066590554826286
phi,0.4,0.75,106,24,0.23364197176180518,7.571534479134155,1.0,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.75,107,24,0.23364197176180518,7.571534479134155,1.0,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.75,108,24,0.23364197176180518,7.571534479134155,1.0,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,0.75,109,24,0.23364197176180518,7.571534479134155,1.0,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,1.0,100,24,0.23364197176180518,7.571534479134155,0.9563223027896625,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.20066590554826289
phi,0.4,1.0,101,24,0.23364197176180518,7.571534479134155,0.9563223027896625,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,1.0,102,24,0.23364197176180518,7.571534479134155,0.9563223027896625,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,1.0,103,24,0.23364197176180518,7.571534479134155,0.9563223027896625,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,1.0,104,24,0.23364197176180518,7.571534479134155,0.9563223027896625,0.468174620082796,Pseudomonas,Blood Culture,0.03287994928246211,0.49300983472969623,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,1.0,105,23,0.21290808155461804,6.790808673921694,0.9563223027896625,0.443116810622832,Pseudomonas,Blood Culture,0.0026387226221989916,0.4606809007045228,0.004191114836546521,0.6285596827712838,-0.016830294530154277,0.1782955576765387
phi,0.4,1.0,106,24,0.23364197176180518,7.571534479134155,0.9563223027896625,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
phi,0.4,1.0,107,23,0.21290808155461804,6.790808673921694,0.9563223027896625,0.443116810622832,Pseudomonas,Blood Culture,0.0026387226221989916,0.4606809007045228,0.004191114836546521,0.6285596827712838,-0.016830294530154277,0.1782955576765387
phi,0.4,1.0,108,24,0.23364197176180518,7.571534479134155,0.9563223027896625,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.20066590554826289
phi,0.4,1.0,109,24,0.23364197176180518,7.571534479134155,0.9563223027896625,0.4681746200827959,Pseudomonas,Blood Culture,0.03287994928246211,0.4930098347296961,0.009246627254812794,0.6501797449985205,-0.010683285110171378,0.2006659055482629
jaccard,0.1,0.5,100,19,0.09435694609911419,4.7012344808895525,0.556579345272698,0.44478753860510595,Pseudomonas,Urine,0.08770663365098826,0.5251416662379739,0.013641821465688599,0.5785088770383299,0.008374754605070799,0.18613829306127286
jaccard,0.1,0.5,101,17,-0.05850163442924458,3.945367222934026,0.556579345272698,0.43678296645826037,Pseudomonas,Urine,0.10015430301237696,0.5028986747821129,0.029653470269683846,0.5750538319382477,0.013975993686921128,0.1863061041610914
jaccard,0.1,0.5,102,16,0.18966612144592188,4.0717637218487495,0.556579345272698,0.4276135655445302,Pseudomonas,Urine,0.09685531478758691,0.5018268884910845,0.02786281002061598,0.5660802940042,-0.010168506682161535,0.16877793798508298
jaccard,0.1,0.5,103,14,-0.03261516937707048,3.259505347731678,0.556579345272698,0.42072868543261904,Pseudomonas,Urine,0.1475209344698057,0.49553917819485677,0.05340557854796099,0.5659930487128684,-0.002320423836707873,0.1522323749633823
jaccard,0.1,0.5,104,17,0.20609411893569032,5.2636258159362255,0.556579345272698,0.45512859569343433,Pseudomonas,Urine,0.08505032624580615,0.5377888355447804,0.043669793995750085,0.5995187998836846,0.019299552124524066,0.1799480835884211
jaccard,0.1,0.5,105,15,0.2243122851430356,4.650448639628281,0.556579345272698,0.4216743037405172,Pseudomonas,Urine,0.11316632467781698,0.507224244000463,0.0464163649712651,0.570470778701377,-0.004303006882722174,0.13772906353275852
jaccard,0.1,0.5,106,17,0.0934173621210686,4.542216229823976,0.556579345272698,0.45064612114433344,Pseudomonas,Urine,0.08493416821615106,0.5255170808605097,0.0464163649712651,0.6046419584740229,0.004031457904686309,0.17044737832190437
jaccard,0.1,0.5,107,16,0.09772099049662698,3.1976978729963217,0.556579345272698,0.4311115258273869,Pseudomonas,Urine,0.18255572098315717,0.5178219697914105,0.0397829824954877,0.5534699648466156,0.010519960294313286,0.18125649650439174
jaccard,0.1,0.5,108,16,0.1820019853674539,4.357520387398564,0.556579345272698,0.46029496225976196,Pseudomonas,Urine,0.1539624776440201,0.5666299082039449,0.04979068317449007,0.5878947848997628,0.01897608222968966,0.1838269194622446
jaccard,0.1,0.5,109,19,0.17841311476908953,4.254834958000965,0.556579345272698,0.43978932052314124,Pseudomonas,Urine,0.09895490066848696,0.5086693388283692,0.04259576773107589,0.5844010917843203,0.0020755715605184776,0.17809360720300785
jaccard,0.1,0.75,100,10,0.18318851790904517,3.6295353573656004,0.7261832055387006,0.3761370581657647,Pseudomonas,Urine,0.11086792452830188,0.4695776611608173,0.02915543978818731,0.5021698483858081,-0.00905899671611369,0.1146527348773207
jaccard,0.1,0.75,101,9,0.18568272304729563,2.544887319785897,0.7261832055387006,0.3707525498451928,Pseudomonas,Urine,0.1841415687506924,0.4730155706295577,0.05274791245975004,0.49490417038746676,0.0025866736179342704,0.10295403500446268
jaccard,0.1,0.75,102,6,0.13396639159445783,2.1864694830804847,0.7261832055387006,0.30330732365249247,Pseudomonas,Urine,0.15058431459205823,0.3729467765147112,0.05563234520259604,0.41704635131537504,0.007629438564242442,0.08201583390643037
jaccard,0.1,0.75,103,9,0.18568272304729563,2.544887319785897,0.7261832055387006,0.3707525498451928,Pseudomonas,Urine,0.1841415687506924,0.47301557062955785,0.05274791245975004,0.49490417038746665,0.0025866736179342704,0.10295403500446268
jaccard,0.1,0.75,104,6,0.13645016943056834,2.08728500885118,0.7261832055387006,0.30418416324627656,Pseudomonas,Urine,0.13977790650536379,0.37189494528893735,0.051754830726345576,0.4117190109448957,0.014892340379489097,0.09309358427212344
jaccard,0.1,0.75,105,7,0.1636664958725282,2.265372030563208,0.7261832055387006,0.3272430345874758,Pseudomonas,Urine,0.17368174909388517,0.4140570870186942,0.046213597882058595,0.44032042906622093,0.010711097887533471,0.0896591228512639
jaccard,0.1,0.75,106,10,0.1846019185254768,3.291176199228949,0.7261832055387006,0.3808311945124495,Pseudomonas,Urine,0.1771459681809933,0.4800142856898176,0.06160776730982844,0.5198466432126087,-0.009982240186171842,0.09629417173486948
jaccard,0.1,0.75,107,10,0.18273794016967643,3.3659915503831552,0.7261832055387006,0.3892536594504381,Pseudomonas,Urine,0.1948756861281262,0.49104580668649983,0.0681917699956212,0.5277887876963622,-0.005812585065340415,0.10274800788647773
jaccard,0.1,0.75,108,10,0.1846019185254768,3.291176199228949,0.7261832055387006,0.3808311945124496,Pseudomonas,Urine,0.1771459681809933,0.4800142856898176,0.06160776730982844,0.5198466432126088,-0.009982240186171842,0.09629417173486948
jaccard,0.1,0.75,109,9,0.18568272304729563,2.544887319785897,0.7261832055387006,0.3707525498451928,Pseudomonas,Urine,0.1841415687506924,0.4730155706295577,0.05274791245975004,0.49490417038746676,0.0025866736179342704,0.10295403500446268
jaccard,0.1,1.0,100,8,0.19228626923759454,2.4162955586448436,0.9697997273927061,0.3350397716069009,Pseudomonas,Urine,0.15614511746843535,0.4266775712941065,0.044566476535025774,0.4616865019010794,-0.012754363728904901,0.07453966486079061
jaccard,0.1,1.0,101,8,0.1760035996187603,2.4889525664700187,0.9697997273927061,0.3425627979291842,Pseudomonas,Urine,0.17109218605339319,0.433467682870259,0.04900716631830397,0.4667187226165541,0.004622496147919877,0.08611668007161628
jaccard,0.1,1.0,102,8,0.1760035996187603,2.4889525664700187,0.9697997273927061,0.3425627979291842,Pseudomonas,Urine,0.17109218605339319,0.433467682870259,0.04900716631830397,0.4667187226165541,0.004622496147919877,0.08611668007161628
jaccard,0.1,1.0,103,8,0.1760035996187603,2.4889525664700187,0.9697997273927061,0.3425627979291842,Pseudomonas,Urine,0.17109218605339319,0.433467682870259,0.04900716631830397,0.4667187226165541,0.004622496147919877,0.08611668007161627
jaccard,0.1,1.0,104,8,0.19228626923759454,2.4162955586448436,0.9697997273927061,0.3350397716069009,Pseudomonas,Urine,0.15614511746843535,0.4266775712941065,0.044566476535025774,0.4616865019010794,-0.012754363728904901,0.07453966486079061
jaccard,0.1,1.0,105,8,0.19228626923759454,2.4162955586448436,0.9697997273927061,0.3350397716069009,Pseudomonas,Urine,0.15614511746843535,0.4266775712941065,0.044566476535025774,0.4616865019010794,-0.012754363728904901,0.07453966486079061
jaccard,0.1,1.0,106,8,0.19228626923759454,2.4162955586448436,0.9697997273927061,0.3350397716069009,Pseudomonas,Urine,0.15614511746843535,0.42667757129410644,0.044566476535025774,0.4616865019010794,-0.012754363728904901,0.07453966486079061
jaccard,0.1,1.0,107,8,0.1760035996187603,2.4889525664700187,0.9697997273927061,0.3425627979291842,Pseudomonas,Urine,0.17109218605339319,0.433467682870259,0.04900716631830397,0.4667187226165541,0.004622496147919877,0.08611668007161628
jaccard,0.1,1.0,108,8,0.1760035996187603,2.4889525664700187,0.9697997273927061,0.3425627979291842,Pseudomonas,Urine,0.17109218605339319,0.433467682870259,0.04900716631830397,0.4667187226165541,0.004622496147919877,0.08611668007161627
jaccard,0.1,1.0,109,8,0.1760035996187603,2.4889525664700187,0.9697997273927061,0.3425627979291842,Pseudomonas,Urine,0.17109218605339319,0.433467682870259,0.04900716631830397,0.4667187226165541,0.004622496147919877,0.08611668007161627
jaccard,0.2,0.5,100,17,0.16967487314551813,3.8165830472126108,0.6272385374222951,0.4474250735914863,Pseudomonas,Urine,0.16509999160482647,0.5371145897336451,0.04175553999706921,0.5794827639385691,0.0061309167475177015,0.18165863698655055
jaccard,0.2,0.5,101,24,0.018800813106020227,5.625685898360127,0.6272385374222951,0.5004390339704492,Pseudomonas,Urine,0.0937984693228915,0.569921001866064,0.016541179642217557,0.6499395988062442,0.013317715093762202,0.23162297962710782
jaccard,0.2,0.5,102,26,0.1529883765174707,5.61473930653041,0.6272385374222951,0.49485079359875817,Pseudomonas,Urine,0.13638714071308758,0.583007800262276,0.002661261238854414,0.6418475773369963,-0.0008642495784148398,0.21069807528425616
jaccard,0.2,0.5,103,20,0.23322966276438886,4.670953066552772,0.6272385374222951,0.45478814751817354,Pseudomonas,Urine,0.1005619236680328,0.540939921260798,0.024858327978033536,0.5968646060073693,-0.0009589926407738654,0.17920109578995466
jaccard,0.2,0.5,104,24,0.21711348765847804,6.28527154643431,0.6272385374222951,0.49797066569825066,Pseudomonas,Urine,0.09218011490674441,0.574677333256008,0.017718894755595866,0.6406068838454686,0.01296356899300094,0.23108237394420292
jaccard,0.2,0.5,105,20,0.25468755861110803,5.584134659908539,0.6272385374222951,0.45446851033211827,Pseudomonas,Urine,0.07344941213172929,0.536592052991408,0.00886897907258575,0.6025964447361053,-0.003810566427015021,0.17484105513417902
jaccard,0.2,0.5,106,24,0.17370059826185785,5.901296732001588,0.6272385374222951,0.5070965585652126,Pseudomonas,Urine,0.11012108110529911,0.5846759840653822,0.029932438210895407,0.6546833617394717,0.019463285166617515,0.23273472883269758
jaccard,0.2,0.5,107,17,0.17250704634422478,3.5942577384470717,0.6272385374222951,0.45201734941936195,Pseudomonas,Urine,0.18160672274017794,0.5402164608152699,0.05006762688940038,0.5822270796482683,0.013353115727002967,0.19020526438491228
jaccard,0.2,0.5,108,22,0.19411609734535806,5.808513075975663,0.6272385374222951,0.4743666179553666,Pseudomonas,Urine,0.07470444822668935,0.5598295295838589,0.007848317662600046,0.6122191721091869,0.016141761282922773,0.2051003007884474
jaccard,0.2,0.5,109,25,0.21554733643588997,5.587366890863751,0.6272385374222951,0.48393059712179276,Pseudomonas,Urine,0.0700799663066428,0.5480747147770193,0.023489170274632744,0.637360368208777,0.00042045514269196406,0.21521345135058728
jaccard,0.2,0.75,100,18,0.21273771251958432,4.2304239887740795,0.9688688494624251,0.4412298281418469,Pseudomonas,Urine,0.0923535279502777,0.526419924538422,0.027808875132882396,0.5865560501112386,-0.004724048946974112,0.1622714357860829
jaccard,0.2,0.75,101,18,0.21273771251958432,4.2304239887740795,0.9688688494624251,0.4412298281418469,Pseudomonas,Urine,0.0923535279502777,0.526419924538422,0.027808875132882396,0.5865560501112386,-0.004724048946974112,0.1622714357860829
jaccard,0.2,0.75,102,17,0.18642127884968435,3.509169011313407,0.9688688494624251,0.44363782077632485,Pseudomonas,Urine,0.17306466365475762,0.5370619511593482,0.04651018908781563,0.5796538319423833,0.0010494690921063461,0.16885900883855706
jaccard,0.2,0.75,103,18,0.21273771251958432,4.2304239887740795,0.9688688494624251,0.4412298281418469,Pseudomonas,Urine,0.0923535279502777,0.526419924538422,0.027808875132882396,0.5865560501112386,-0.004724048946974112,0.1622714357860829
jaccard,0.2,0.75,104,18,0.21273771251958432,4.2304239887740795,0.9688688494624251,0.4412298281418469,Pseudomonas,Urine,0.0923535279502777,0.526419924538422,0.027808875132882396,0.5865560501112386,-0.004724048946974112,0.1622714357860829
jaccard,0.2,0.75,105,18,0.21273771251958432,4.2304239887740795,0.9688688494624251,0.4412298281418469,Pseudomonas,Urine,0.0923535279502777,0.526419924538422,0.027808875132882396,0.5865560501112386,-0.004724048946974112,0.1622714357860829
