,,,,,silhouette,silhouette,ics_score,ics_score,n_clusters,n_clusters,stability,hierarchical_score,hierarchical_score,external_ARI_broad,external_ARI_broad,external_NMI_broad,external_NMI_broad,external_ARI_fine,external_ARI_fine,external_NMI_fine,external_NMI_fine,external_ARI_who,external_ARI_who,external_NMI_who,external_NMI_who
,,,,,mean,std,mean,std,mean,std,mean,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
genus,material,metric,tau,gamma,,,,,,,,,,,,,,,,,,,,,
Pseudomonas,Blood Culture,dice,0.2,1.0,0.3035546696514166,0.0,3.276274607045161,0.0,10.0,0.0,1.0,0.3402839674141506,2.6168207644729584e-17,0.0308776640375902,0.0,0.383951749572725,0.0,0.041461169444465235,0.0,0.4876820954036255,2.6168207644729584e-17,-0.005051542157788821,0.0,0.10008534793627633,1.3084103822364792e-17
Pseudomonas,Blood Culture,dice,0.30000000000000004,0.5,0.3439263221881631,0.09257733573789124,4.198550263183707,0.30180851601048375,15.4,0.9660917830792962,0.7767320665922794,0.4099831159591096,0.013477644864370135,0.09763720329992923,0.034406378625533196,0.4734938481924239,0.016024241780305815,0.019231619318636144,0.002382872343755248,0.5622292334943131,0.012123100810414955,-0.0026639138941822772,0.007398083750040836,0.14347756034552395,0.014737827029963046
Pseudomonas,Blood Culture,dice,0.30000000000000004,0.75,0.3403003004986254,0.0,3.815513127800565,0.0,13.0,0.0,1.0,0.36078696300506524,0.0,0.04625759435648026,0.0,0.4089042602471177,0.0,0.01707514887083693,0.0,0.5205803241053708,0.0,-0.007189549254628143,0.0,0.09961185096260534,0.0
Pseudomonas,Blood Culture,dice,0.30000000000000004,1.0,0.3403003004986254,0.0,3.815513127800565,0.0,13.0,0.0,1.0,0.36078696300506524,0.0,0.04625759435648026,0.0,0.4089042602471177,0.0,0.01707514887083693,0.0,0.5205803241053708,0.0,-0.007189549254628143,0.0,0.09961185096260534,0.0
Pseudomonas,Blood Culture,dice,0.4,0.5,0.3740940298929657,0.03417131967293766,4.936056523663552,0.1387129733252605,20.2,0.7888106377466155,0.8335610007788128,0.4507460996250872,0.005150898378344746,0.06947835280791645,0.00914913377029454,0.5074435901542943,0.006328596556120478,0.010433179510268356,0.0015704854496597003,0.6062277043532817,0.006771147668562889,0.0004174138375513781,0.0033526416936823225,0.18673980279162083,0.005673018777150092
Pseudomonas,Blood Culture,dice,0.4,0.75,0.41142802585990335,0.0,5.060946663877406,0.0,20.0,0.0,1.0,0.44729893765576795,4.5324665183683945e-17,0.07181802454391732,0.0,0.5037747785297406,5.233641528945917e-17,0.00990749356833981,0.0,0.6052182135652566,1.1102230246251565e-16,-0.0013689253935660506,0.0,0.18026406223581057,2.2662332591841973e-17
Pseudomonas,Blood Culture,dice,0.4,1.0,0.3774370896470158,0.0,4.453949401407754,0.0,18.0,0.0,1.0,0.42628358565559077,0.0,0.08983521750047925,0.0,0.4771481572736847,0.0,0.016389891696750904,0.0,0.5760711198670524,0.0,0.0017561832284501682,0.0,0.17570230175554805,0.0
Pseudomonas,Blood Culture,jaccard,0.1,0.5,0.26863626366742627,0.027239873677646118,3.661270430522819,0.27670777833808535,11.9,1.3703203194062974,0.7917395188201006,0.37788017715832767,0.019132779706501107,0.10010033271190497,0.019459341382085393,0.4330894843502547,0.022520064014533898,0.0273991563907471,0.0066942640966866735,0.5121489755136241,0.018201571382308736,0.004279890991760858,0.007050722406051107,0.14364580549267192,0.020195031668455984
Pseudomonas,Blood Culture,jaccard,0.1,0.75,0.2336590072797824,0.02071561081200849,3.114055324377342,0.3186415153954951,9.4,0.8432740427115681,0.9414943803126155,0.3383176833693921,0.0038159335644455156,0.060611073048637235,0.00889137542792241,0.3915390054921189,0.0007843350602170711,0.043056394245805825,0.009711453186270494,0.47412262605656047,0.008658400250722764,0.004581418911225224,0.004634445897018133,0.1040231043304409,0.000390909820304278
Pseudomonas,Blood Culture,jaccard,0.1,1.0,0.22383273028664882,0.0,2.962910382516736,0.0,9.0,0.0,1.0,0.3365076271498622,1.850371707708594e-17,0.0648286227312206,0.0,0.39116696270626716,4.5324665183683945e-17,0.04766294096461295,0.0,0.470015586203712,6.409875621278546e-17,0.006779729620335141,0.0,0.1038376795216576,6.542051911182396e-18
Pseudomonas,Blood Culture,jaccard,0.2,0.5,0.30869802481392933,0.031129766356970717,4.920868668799641,0.13140093341179962,16.4,0.9660917830792958,0.8812604966928357,0.41870070538635396,0.013706289002271155,0.08308636220173923,0.00951901347898877,0.47914453272495666,0.015758949748924153,0.019065094268867634,0.0005917703018843692,0.569861226693847,0.011206945190733661,-0.001066674718111392,0.007444419602016361,0.15670951630442723,0.01571664712879746
Pseudomonas,Blood Culture,jaccard,0.2,0.75,0.27746110663736906,0.0,4.289581122428591,0.0,14.0,0.0,1.0,0.3712418854909229,0.0,0.04740213541578922,0.0,0.4190330245627075,0.0,0.017472264520339353,0.0,0.5276761986014629,0.0,-0.005988892572944297,0.0,0.11487166227175163,8.012344526598183e-18
Pseudomonas,Blood Culture,jaccard,0.2,1.0,0.3064142616485831,0.019979575107539272,4.602663938110062,0.21604766832371372,14.7,0.4830458915396482,0.9636025630137116,0.38804787881471725,0.011597237183288018,0.06653815981838436,0.013205111382965757,0.4390287550121058,0.013798364917022903,0.015976267410643768,0.0010323360822766295,0.540924671465356,0.009142314837254471,-0.0039112070523149465,0.0014337392209306029,0.13323127908314372,0.012669339244264572
Pseudomonas,Blood Culture,jaccard,0.30000000000000004,0.5,0.33086125960683616,0.0253499632892215,6.128527965830478,0.2824841499960921,22.8,0.632455532033676,0.9306590792085713,0.45732902683740867,0.0028598359377835086,0.07523389492915786,0.004036961971450153,0.5162089692549989,0.004607287114227095,0.0033438007768184274,0.0021583795330852467,0.612459926161746,0.007029296194434697,0.0005964942339517512,0.004619277525076061,0.1916078853207019,0.004446895580861704
Pseudomonas,Blood Culture,jaccard,0.30000000000000004,0.75,0.33887762186639553,0.0,6.217857297518908,0.0,23.0,0.0,1.0,0.45823338636718863,0.0,0.07395729546343124,0.0,0.5176659213665291,0.0,0.002661261238854414,0.0,0.6146827847939829,5.233641528945917e-17,-0.0008642495784148398,0.0,0.19020165346545587,1.850371707708594e-17
Pseudomonas,Blood Culture,jaccard,0.30000000000000004,1.0,0.32605659197794656,0.0,6.025749010899531,0.0,22.0,0.0,1.0,0.4454188007692298,0.0,0.06642439854639128,0.0,0.49730593952096946,0.0,-0.0002785515320334262,0.0,0.5999576954282944,0.0,0.0030110968394011497,0.0,0.18747980247207074,2.925694557147251e-17
Pseudomonas,Blood Culture,jaccard,0.4,0.5,0.29564216387802134,0.0,6.6125908624865435,0.0,29.0,0.0,1.0,0.5045718343409218,3.700743415417188e-17,0.08729018287772773,0.0,0.5676261040582177,1.0467283057891834e-16,-0.009562391068820952,0.0,0.6505295877006548,5.233641528945917e-17,0.01154443868867017,0.0,0.24690722681064833,2.0687784610393942e-17
Pseudomonas,Blood Culture,jaccard,0.4,0.75,0.29564216387802134,0.0,6.6125908624865435,0.0,29.0,0.0,1.0,0.5045718343409218,3.700743415417188e-17,0.08729018287772773,0.0,0.5676261040582177,9.791246743253677e-17,-0.009562391068820952,0.0,0.6505295877006548,5.233641528945917e-17,0.01154443868867017,0.0,0.24690722681064833,2.0687784610393942e-17
Pseudomonas,Blood Culture,jaccard,0.4,1.0,0.29564216387802134,0.0,6.6125908624865435,0.0,29.0,0.0,1.0,0.5045718343409218,3.700743415417188e-17,0.08729018287772773,0.0,0.5676261040582177,9.791246743253677e-17,-0.009562391068820952,0.0,0.6505295877006548,5.233641528945917e-17,0.01154443868867017,0.0,0.24690722681064833,2.0687784610393942e-17
Pseudomonas,Blood Culture,phi,0.1,0.5,0.1712295654597507,0.019949943956407257,3.52080497351052,0.24480951504440115,6.4,0.8432740427115677,0.9022125453552838,0.3103601930009635,0.014461749782891959,0.09856666224443353,0.014380072922361037,0.3628778110889123,0.007336706500884088,0.046412150639275916,0.0048093930729649825,0.4260535930365815,0.01902660272541892,0.02483980594773246,0.005294181435977457,0.1035847081988571,0.020809116789066395
Pseudomonas,Blood Culture,phi,0.1,0.75,0.16111720413747935,0.0236707657442299,3.4576685727104532,0.31333278991251595,5.9,0.31622776601683794,0.9492618282637201,0.29862487765845314,0.012644250355659577,0.09401249458648026,0.01382717434175618,0.3531786440622117,0.018495435987473528,0.046640811598402984,0.003583808336823833,0.41019468059318376,0.017667548734716435,0.02549640317446683,0.0045027617870912594,0.09531137400838693,9.53335517697597e-05
Pseudomonas,Blood Culture,phi,0.1,1.0,0.16860255750868505,0.0,3.556753100884312,0.0,6.0,0.0,1.0,0.30262334070138097,0.0,0.09838503103889916,0.0,0.359027414466038,3.700743415417188e-17,0.0477741113025893,0.0,0.41578165006055673,0.0,0.02692030147530468,0.0,0.09534152112448954,1.4628472785736255e-17
Pseudomonas,Blood Culture,phi,0.2,0.5,0.19872753426419912,0.03427313155220025,4.511879223829137,0.5618923739212075,10.6,1.07496769977314,0.8292527162482987,0.3668775379595948,0.008990838766169641,0.07207554422471858,0.02655617590778102,0.40978896629140343,0.0072099243587723065,0.039088772731740586,0.013246447618486363,0.5072095249635322,0.011572779385141185,0.007991637871827365,0.0038259524507551707,0.13685679362253628,0.012873542519777305
Pseudomonas,Blood Culture,phi,0.2,0.75,0.220785565003445,0.024730846410779325,4.9747642848725695,0.4216100529311477,11.0,0.4714045207910316,0.9190299846501503,0.3659344552230956,0.0018550429342045103,0.048191153481386036,0.01743935975221327,0.4059778241521492,0.002181946885588851,0.027961617318410088,0.007381627602310079,0.5084152096042482,0.0037702346535068323,0.0053064992192585776,0.003696476425768767,0.1359167471191718,0.004688858906323405
Pseudomonas,Blood Culture,phi,0.2,1.0,0.21419818968614185,0.0038564516284715802,4.842097633471868,0.04816819538682918,10.0,0.0,0.9833793298705833,0.35423828154190484,0.002157316653705165,0.022145579982211124,0.0039132929481461515,0.3874901789865078,0.003447260720938036,0.04109024287110138,0.0034445971048930944,0.4972388325275093,0.0019864837093481304,0.00960966486431484,0.00012053169851810699,0.13031898278316265,0.0010951498456150273
Pseudomonas,Blood Culture,phi,0.30000000000000004,0.5,0.25013523620112094,0.00903590562143954,6.1442705938900435,0.15068930066668043,16.8,0.42163702135578385,0.9583908045388295,0.4165618620353701,0.012022869974504224,0.04658136385402692,0.012575740371884405,0.4485827504951418,0.015268097615998859,0.0220401831002692,0.004152997217389374,0.5898229405863716,0.010179941905669869,-0.01045241516686298,0.002769675775702716,0.15352620217426322,0.011478508613244124
Pseudomonas,Blood Culture,phi,0.30000000000000004,0.75,0.2244442732635016,0.016780413917335552,5.691345695455366,0.27343732831566536,15.7,0.48304589153964794,0.9589486975634849,0.39237446721740804,0.002264897005373459,0.02055027034702701,0.006837675530976835,0.41676961442464855,0.004639875935868477,0.027537346363655728,0.013921594042334996,0.5697680963497375,0.0017000495682626263,-0.014183823522350003,0.002187722233073718,0.13145448116706168,0.0006430479910262944
Pseudomonas,Blood Culture,phi,0.30000000000000004,1.0,0.23139202469301906,0.010985359566982945,5.8045595052009045,0.1790067506904328,15.9,0.3162277660168377,0.9824065846700651,0.39331222366872753,0.0014827231383432314,0.023381336980958047,0.004476309385464101,0.418690705574427,0.0030375118130459193,0.021773258815799078,0.009113822641920911,0.5704719837434772,0.001112943690248647,-0.015089626582221035,0.001432200390371162,0.13172072833002862,0.00042097372776675837
Pseudomonas,Blood Culture,phi,0.4,0.5,0.23237214278105203,0.0040155518180700215,7.586915578790685,0.048639307832665644,24.2,0.632455532033676,0.9908075025411135,0.47014583151436107,0.006233517873506763,0.03359218097948956,0.0022522743843737068,0.49489181762935675,0.005951352480415543,0.009830301270052064,0.0018457392992119197,0.6522474170974972,0.006538553287147522,-0.010706251715927064,7.262678431110054e-05,0.202597731288517,0.0061089693817436815
Pseudomonas,Blood Culture,phi,0.4,0.75,0.23364197176180518,0.0,7.571534479134155,0.0,24.0,0.0,1.0,0.4681746200827959,4.8956233716268386e-17,0.03287994928246211,0.0,0.4930098347296962,5.851389114294502e-17,0.009246627254812794,0.0,0.6501797449985205,0.0,-0.010683285110171378,0.0,0.2006659055482629,1.850371707708594e-17
Pseudomonas,Blood Culture,phi,0.4,1.0,0.22949519372036775,0.00874217570807624,7.415389318091663,0.3291829030053781,23.8,0.42163702135578374,0.9563223027896625,0.46316305819080317,0.010565300142399979,0.026831703950409486,0.01275082073117846,0.48654404792466144,0.013631075445981742,0.00823552477115954,0.0021315911974649675,0.6458557325530732,0.009115818639018771,-0.011912686994167958,0.0025918067420875345,0.19619183597391807,0.00943216684332649
Pseudomonas,Urine,cosine,0.1,0.5,0.07790597489657211,0.09333266177959615,2.2931497129024043,0.3243238945913991,11.6,1.429840705968481,0.40828805326676554,0.38052593247288635,0.023028137107175325,0.13472393693794954,0.05481103744919846,0.461856949110275,0.031968386461146484,0.03569560989661016,0.017620996650033544,0.49960538010160793,0.03200277794773879,0.0004732002760561054,0.02455751675338031,0.14042231899720242,0.02531026103710118
Pseudomonas,Urine,cosine,0.1,0.75,0.16274009987277296,0.031224406660920093,2.248351958378232,0.17471655955542825,6.6,0.699205898780101,0.6255548970510796,0.3398685542486871,0.02205505305985557,0.13267422916615593,0.04570729340488268,0.42046151543971044,0.029681209092143442,0.04820141998389109,0.013525385161152452,0.4579757532793847,0.023253921568718545,0.006057716880420134,0.022142996828129313,0.10179932768340032,0.02195595127329585
Pseudomonas,Urine,cosine,0.1,1.0,0.16332005124732812,0.003683701716450853,2.053788920343061,0.015110251781674808,5.0,0.0,0.8386613224853778,0.320148680204951,0.007353649506647413,0.11643596779079683,0.023217145350728042,0.37945302713766027,0.00635024273901504,0.06518464172630724,0.011994674125548643,0.426395434818977,0.011870144678644416,0.029809013478171657,0.012174268086399683,0.11918199378687369,0.010299305160434992
Pseudomonas,Urine,cosine,0.2,0.5,0.09768991804057699,0.07331096145300604,2.6126568366290868,0.17019165951692383,12.6,1.07496769977314,0.45940238653025933,0.3994202065757799,0.018462574049346148,0.1108059541798176,0.038029382071874604,0.477349385008113,0.018878728318406097,0.040547864571041696,0.015831900148279676,0.5289423153140606,0.019423081550859554,-0.0016763550992570236,0.023838646655314166,0.1487948831590727,0.03482040663342754
Pseudomonas,Urine,cosine,0.2,0.75,0.16298857654428384,0.022047000801371286,2.2448277974951023,0.28475972258959487,6.1,1.728840330651992,0.6242523071083468,0.331264663315351,0.025395128750673585,0.12423568109913927,0.048464823865293015,0.39993123098617034,0.03271241020176353,0.05290199155367843,0.02041654509094523,0.4458839061429759,0.032393627102233424,0.01986968227226419,0.02985970512046012,0.10977243854103165,0.02503079816306339
Pseudomonas,Urine,cosine,0.2,1.0,0.16101657763665275,0.0,2.0938427301639284,0.0,5.0,0.0,1.0,0.3308278201262811,0.0,0.13075551204417166,0.0,0.38723727215754017,0.0,0.07752215405589638,0.0,0.4402691488472275,0.0,0.03931510432385666,0.0,0.1284965964670934,0.0
Pseudomonas,Urine,cosine,0.30000000000000004,0.5,0.17487186514794445,0.04046917502889555,3.15724056997368,0.20266318376006642,16.6,2.590581230363393,0.553298912827035,0.4437241588072161,0.024664143681246756,0.11925733434511587,0.03712523796292757,0.5263979399658203,0.02940665455038941,0.04410135344990019,0.0055068808807780855,0.5794394540169158,0.02555234360542999,0.006124030463276231,0.014445312566705107,0.18009665070234557,0.026370178632148994
Pseudomonas,Urine,cosine,0.30000000000000004,0.75,0.22503293215191703,0.030358341360964942,2.632005247746616,0.40183149680615404,10.0,1.632993161855452,0.7207438261018041,0.39159924557138254,0.025829387203060945,0.1490464062671982,0.035914071912658684,0.4869059229154981,0.035596611557823364,0.044683665500083174,0.009125504232580864,0.5055315690844496,0.03212279698224333,0.016152730877180187,0.009988116180404634,0.1443828035431774,0.009636834263748253
Pseudomonas,Urine,cosine,0.30000000000000004,1.0,0.17068962601031107,0.003818242674595906,2.3129672501454235,0.14835648048992292,7.9,0.31622776601683794,0.7830798804646107,0.35773441965492825,0.012469253564348649,0.15205159907108423,0.04352709942172332,0.44391171288424064,0.019277026859472836,0.05030686962078117,0.010450441575713981,0.4713527274063322,0.01708966901784929,0.011975890422089613,0.013644035826996408,0.12006604942374385,0.008191942095663039
Pseudomonas,Urine,cosine,0.4,0.5,0.20045064128896595,0.038461330454697976,3.733563267339097,0.1471220826530619,23.3,1.636391694484477,0.6961063186919038,0.48579210568935033,0.012647453180955908,0.10542883055328074,0.028803974314409182,0.5626871004184595,0.018167983430888747,0.02810850875799768,0.009458278746672377,0.6299139481771772,0.014205204232206831,0.00653124653543017,0.005588449435602484,0.21673465430980537,0.01100763079123207
Pseudomonas,Urine,cosine,0.4,0.75,0.17300159622464456,0.0027634257921269815,2.9740896952741784,0.04601127188611439,19.0,0.0,0.9412508718862999,0.45799399063078783,0.001462180928895889,0.16907261094369436,0.0051358989783334055,0.5469406635740042,0.0010437466600889493,0.04330234543446161,0.0025724062435909315,0.5866506719975921,0.0008547483304428258,0.009595225291756021,0.0029858184294144353,0.19750507586516566,0.002712746527916822
Pseudomonas,Urine,cosine,0.4,1.0,0.18292583998281975,0.018648944201356363,3.0706316165681202,0.2232339927375011,19.5,0.5270462766947301,0.9169580419580419,0.45930618072401835,0.002521494446767448,0.1400160804482249,0.045134922277788876,0.5430272893580074,0.00664771721462649,0.04035044847047944,0.010723568771739743,0.5916790121614562,0.0028917379194869047,0.00931668801121301,0.005517291901777077,0.1990879635067789,0.005612914833914193
Pseudomonas,Urine,dice,0.1,0.5,0.1513889604692466,0.07146351615870603,3.2081019089515648,0.40531370390219856,12.7,1.05934990547138,0.4818190778170199,0.39689859309321285,0.01067038028075937,0.09629578779282676,0.024174472137202592,0.4758445262775456,0.02504408493458528,0.029756538988612725,0.009778452155719344,0.5271318388066041,0.013037913856642654,0.005010581263143966,0.01293719998013573,0.1443083322910251,0.016024230969090274
Pseudomonas,Urine,dice,0.1,0.75,0.22050600127914805,0.033999414062834764,2.7999934658138463,0.5408627412770695,7.0,1.7638342073763935,0.6197907876498917,0.33908448667824165,0.03270042626484978,0.09980549931274511,0.02967192477982969,0.41389889725529894,0.04166258605881931,0.04200277724769355,0.011359300975307608,0.46087640185973766,0.03905096816673278,0.009908636356367639,0.00799287961863822,0.10188085585918956,0.01778150866864686
Pseudomonas,Urine,dice,0.1,1.0,0.1811451006962174,0.004333611623154603,2.0823619972278995,0.24903879068090856,4.4,0.5163977794943222,0.836335088493065,0.28920200960899445,0.017075724741118764,0.11530168160572493,0.006586280787854728,0.3545938335930814,0.022349168708862346,0.06474657455244781,0.007416411814390865,0.41165382223746505,0.022591440166069232,0.009777753491489564,0.009359505129465786,0.060541102120279945,0.005519208108446275
Pseudomonas,Urine,dice,0.2,0.5,0.18818595391273885,0.07094579246378337,3.7704851050692993,0.3198863413820367,16.0,1.4907119849998598,0.5549539053938715,0.4259781648989839,0.012522132325107686,0.09641149981854703,0.022212310120919534,0.5054145087023083,0.021846520441087116,0.034551737911262904,0.01662454973795349,0.5657715113627424,0.014875539662888395,-0.0039008502976336165,0.00779010432639136,0.1601506924773148,0.02022327784068933
Pseudomonas,Urine,dice,0.2,0.75,0.1919224752414637,0.02190186664671176,2.516557049049907,0.374804244017285,7.6,1.2649110640673518,0.7942447337638103,0.3490833829753773,0.021436698293116167,0.1751133650383831,0.024437184176148808,0.43153897504984196,0.025826261760286847,0.047085021396672096,0.005236466034266886,0.4594170959528552,0.029574797729531605,0.022128946587103994,0.012752717167825698,0.11951617359760866,0.011320540530331493
Pseudomonas,Urine,dice,0.2,1.0,0.19658186455907475,0.01098326749918313,2.6732915221811955,0.290845358589393,7.8,0.4216370213557839,0.7403020360757171,0.3375369676003327,0.006373534115297739,0.14460202039092124,0.032962969771565535,0.4257593191309928,0.008802465118967909,0.04423451833498918,0.009521256860188423,0.45994593479881585,0.012442793323014577,-0.0026423898610098426,0.016989186096260434,0.08610265980502821,0.019717628273978317
Pseudomonas,Urine,dice,0.30000000000000004,0.5,0.23135052678898246,0.044488336131746214,4.373300867012295,0.2659650407583489,20.8,2.2997584414213788,0.6190789725669238,0.4542621081056863,0.0206796751643255,0.08177976067222945,0.03248772552447877,0.5278471476324693,0.02541714628941727,0.018257437840843403,0.009597190216772956,0.6033402788023797,0.022216465511061715,0.0008150849658200407,0.006300857411798834,0.1819061743166456,0.01979145143016139
Pseudomonas,Urine,dice,0.30000000000000004,0.75,0.2403792674081327,0.033808105592463486,3.4206561286822272,0.5174604521887366,15.4,1.577621275493231,0.6999683005947642,0.4031713594836558,0.023942047988590485,0.08454696674856568,0.014717564447355927,0.4783844903452521,0.028367971464605894,0.02390825862482889,0.006592197877182786,0.5448953550808404,0.028102286664094582,-0.0013180994041675053,0.0068605371011270285,0.13899290115914648,0.015493716294093978
Pseudomonas,Urine,dice,0.30000000000000004,1.0,0.2361303347637719,0.008035875881951487,3.4323158139533207,0.03708741933791644,15.0,0.0,0.974552918537524,0.39801561003521846,0.00184512310432897,0.06616511868746577,0.0009865075421783994,0.47361611501925366,0.0005235975813274499,0.028407997556892127,0.0011056122936983512,0.5485855967201518,0.00022805533977722167,-0.0064435411422738955,0.003910172858608364,0.12165512280460511,0.006978081715460337
Pseudomonas,Urine,dice,0.4,0.5,0.23782334897760174,0.024046405308174913,4.431620266703346,0.4237678098645265,22.1,1.5238839267549946,0.8017268419869895,0.4660965069473807,0.018527943641563467,0.09549590429676952,0.007980240795618536,0.5488620890481292,0.017514023573033555,0.021328581262607987,0.004900357990927301,0.6079275687460866,0.020207742847716554,0.001619274881320333,0.010818057160962239,0.19422284244835775,0.020934022762629068
Pseudomonas,Urine,dice,0.4,0.75,0.23552766152747512,0.0034008121393815354,4.0384084497649315,0.08775299279824704,21.0,0.0,0.909633611368902,0.4518940909194642,0.0009054666633422465,0.09234592594512084,0.0022037471365682418,0.5355917510910755,0.0006681031940119095,0.02159970629018141,0.002346653585194904,0.5929595123850591,0.0011698936956832792,-0.0033260326501179708,0.002518534317917334,0.18010920212705975,0.004751653128268219
Pseudomonas,Urine,dice,0.4,1.0,0.2376339563563264,0.0,3.9884240590197146,0.0,21.0,0.0,1.0,0.45163114085942013,0.0,0.0920442714377607,0.0,0.5353579512039432,0.0,0.02163592904289645,0.0,0.5927522112512079,0.0,-0.003872861857516163,0.0,0.17974290332584658,1.6024689053196365e-17
Pseudomonas,Urine,jaccard,0.1,0.5,0.1174866120571686,0.09851935294016258,4.224421467718834,0.6407313017342059,16.6,1.577621275493231,0.556579345272698,0.43885575852290903,0.013800018387081524,0.11508611043561963,0.03414948197782316,0.5189057784935506,0.021221292933858934,0.039323563764328336,0.012122976168752488,0.5786033430283429,0.015852410073434655,0.006046143500413215,0.009949873192074072,0.17247562587835577,0.016007654362840202
Pseudomonas,Urine,jaccard,0.1,0.75,0.17262615211691165,0.02080498383472885,2.7751667788059216,0.5627584276654121,8.6,1.6465452046971292,0.7261832055387006,0.3574045277662925,0.03277199305212701,0.1676504223461799,0.025961890088167013,0.4498597559937968,0.04569002122866976,0.05324072555937157,0.01054980958933753,0.48234502249962796,0.04315619645952895,0.0006156835531270034,0.008982337832873907,0.09836197322767432,0.008988453783959002
Pseudomonas,Urine,jaccard,0.1,1.0,0.182516667466294,0.008408334435405661,2.459889763339949,0.03751991750562202,8.0,0.0,0.9697997273927061,0.3395535874002709,0.0038848740879044454,0.16511335861941007,0.007718633027221568,0.43075163823979795,0.0035063985404438494,0.04723089040499269,0.002293162343507983,0.4647058343303643,0.002598627603396469,-0.002328247802810034,0.008973371854976299,0.081485873987286,0.005978344948042367
Pseudomonas,Urine,jaccard,0.2,0.5,0.18023658501903145,0.06512261742492757,5.248880196228685,0.9091508809339568,21.9,3.2472210341220142,0.6272385374222951,0.476735334777097,0.023016230319198167,0.10979892707261212,0.03902117529596988,0.5575049388611729,0.019317380341778254,0.02237417357218849,0.015073123418568524,0.6197827856376457,0.02842005829757663,0.007615700950731235,0.008413350544498077,0.20523579621228957,0.0226896305573599
Pseudomonas,Urine,jaccard,0.2,0.75,0.2101060691525943,0.008321987028962764,4.158298491028012,0.22808085025091332,17.9,0.3162277660168379,0.9688688494624251,0.44147062740529475,0.0007614741313859617,0.10042464152072568,0.02552310213650953,0.5274841272005146,0.003365304304227195,0.02967900652837572,0.005913874733548053,0.585865828294353,0.0021826730320979224,-0.0041466971430660655,0.001825746711556328,0.16293019309133033,0.0020831735098566307
Pseudomonas,Urine,jaccard,0.2,1.0,0.21273771251958432,0.0,4.2304239887740795,0.0,18.0,0.0,1.0,0.44122982814184686,0.0,0.0923535279502777,0.0,0.526419924538422,0.0,0.027808875132882393,0.0,0.5865560501112386,0.0,-0.004724048946974112,0.0,0.16227143578608288,2.7755575615628914e-17
Pseudomonas,Urine,jaccard,0.30000000000000004,0.5,0.1854908203050715,0.010917737031828401,4.844485845271318,0.5371928514606242,22.4,1.2649110640673518,0.8299163888807548,0.4676115172938034,0.014889954137690111,0.09365032496776701,0.003616582731267231,0.5491093702688261,0.014054631203374803,0.021011325272793275,0.0034875230904418846,0.6045693290706943,0.016779403208784356,0.004355853356893839,0.004055834810204606,0.20350324861625949,0.013894551815660204
Pseudomonas,Urine,jaccard,0.30000000000000004,0.75,0.1955148474107227,0.0072852646262628875,4.565379145193566,0.0352791510598468,22.0,0.0,0.9657864390357072,0.4614464469483474,0.0010763371646485638,0.094348246745295,0.0017603527803598561,0.5444458108159228,0.0006947082889884272,0.022637253795917904,0.0008863111484631719,0.5995428427827878,0.0006602889370240366,-0.0003842230144300532,0.003673473880221373,0.1943185553015183,0.0020126970104747733
Pseudomonas,Urine,jaccard,0.30000000000000004,1.0,0.20003942659907398,0.0,4.543468710795253,0.0,22.0,0.0,1.0,0.4607779780615397,6.13698867715858e-17,0.093254963801878,0.0,0.5440143559783043,8.275113844157577e-17,0.022086802277343862,0.0,0.5991327643935983,5.233641528945917e-17,-0.0026656670415260942,0.0,0.19306855170203036,3.06849433857929e-17
Pseudomonas,Urine,jaccard,0.4,0.5,0.12447430619144453,0.046816444700469514,6.5599460529145315,0.6285523473960863,33.8,1.3165611772087666,0.8844248189193648,0.5327010586149674,0.01170603674974563,0.08143486488582391,0.005905036953926694,0.5931903002698272,0.006314823519391305,-0.009824157646008391,0.004804324008680581,0.6840870177278187,0.014877600641865439,0.007397762892170458,0.0075386920038649705,0.27036387147630586,0.014388494138584285
Pseudomonas,Urine,jaccard,0.4,0.75,0.14240746041342323,0.0,6.189273493496067,0.0,33.0,0.0,1.0,0.5256624583971202,0.0,0.08435541543311931,0.0,0.589975208309143,3.700743415417188e-17,-0.009074680154715858,0.0,0.6748603133138082,0.0,0.004335229555691839,0.0,0.2624192352628466,1.850371707708594e-17
Pseudomonas,Urine,jaccard,0.4,1.0,0.14240746041342323,0.0,6.189273493496067,0.0,33.0,0.0,1.0,0.5256624583971202,0.0,0.08435541543311931,0.0,0.589975208309143,0.0,-0.009074680154715858,0.0,0.6748603133138082,0.0,0.004335229555691839,0.0,0.2624192352628466,0.0
Pseudomonas,Urine,phi,0.1,0.5,0.10112139259869432,0.024668346957078004,3.785524870872922,0.28495316667246956,7.1,0.875595035770913,0.6609812854388444,0.33848116984420573,0.017681897711295826,0.14375539747804192,0.03567360368505923,0.42189457436858113,0.023337826602312487,0.04576718245874166,0.010142901580054766,0.460049425018906,0.022861535113385487,0.004177156921380733,0.013813145043800962,0.0929767584202301,0.014380579736398752
Pseudomonas,Urine,phi,0.1,0.75,0.11970579015381408,0.020810888579929587,3.9863821162328157,0.4280073360157006,6.4,1.2649110640673518,0.7346084445732892,0.3354284420507158,0.025628477695172288,0.15348765805269193,0.031053574635444045,0.42391161450670045,0.03498408236532967,0.052561121109299766,0.00942275261698033,0.455691269150676,0.030608950460068955,0.010563280851297503,0.007110622516950695,0.08659483346145083,0.014070197238219827
